Unnamed: 0,...1,Address_ID,Timestamp,Do.you.agree.to.participate.in.this.study.,X1..Auditors.Name,X2..GPS.Coordinates.of.the.Shop,X3..Market.Name,X4...Group.,X5..Section,X6..Line,X7..Block.Number,X8..Shop.Number..Visible.Tag.,X9..Shop.Number..Count.,X10..Shop.Level,X11..Shop.Occupancy.Status,X16..Contact.Information,Lighting...Estimated.Power.Req....W.,Cooling...Estimated.Power.Req....W.,Others...Estimated.Power.Req....W.,Total...Estimated.Power.Req....W.,Additional.Load.from.Requested.Appliances
3207,3200,KRM--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK 45)--SNUM(3201)--SLEV(GROUND FLOOR),2022-05-24 08:39:57,Accept,Auditor 10,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION C,LINE 1,BLOCK 45,3201,56.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3208,1929,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(1930)--SLEV(0),2022-03-30 21:24:39,Accept,Auditor 5,"6.45xxxx, 7.48xxxx",Aria New Market,Open Stall,A,1,2,1930,7.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3209,1161,OYG--SEC(SECTION B)--LIN(LINE 1)--BL(31)--SNUM(762)--SLEV(0),2022-03-07 16:11:00,Accept,Auditor 5,"6.47xxxx, 3.38xxxx",Onyingbo (White sand),Open Stall,SECTION B,LINE 1,31,762,80.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3210,1822,KTS--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK 6)--SNUM(1822)--SLEV(0),2022-05-22 13:21:55,Accept,Auditor 6,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION B,LINE 1,BLOCK 6,1822,38.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,60.0
3211,24765,Onitsha--SEC(B)--LIN(10)--BL(4)--SNUM(14168)--SLEV(GROUND FLOOR),2022-04-07 11:27:00,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,10,4,14168,295.0,GROUND FLOOR,POLICE STATION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3212,3612,Onitsha--SEC(B)--LIN(19)--BL(3)--SNUM(21805)--SLEV(GROUND FLOOR),2022-04-14 12:00:23,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,19,3,21805,1213.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3213,4104,Margaret--SEC(A)--LIN(1)--BL(11)--SNUM(387)--SLEV(0),2022-03-30 14:22:17,Accept,Auditor 4,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Closed Shop,A,1,11,387,15.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3214,265,TSH--SEC(SECTION A)--LIN(LINE 6)--BL(BLOCK D)--SNUM(265)--SLEV(0),2022-04-13 11:47:16,Accept,Auditor 5,"10.2xxxx3, 11.1xxxx2",Tshon Kasuwa,Closed Shop,SECTION A,LINE 6,BLOCK D,265,25.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,30.0,40.0,0.0,70.0,0.0
3215,4373,MDA--SEC(SECTION E)--LIN(LINE 1)--BL(BLOCK AAAAH)--SNUM(4335)--SLEV(0),2022-05-14 11:13:23,Accept,Auditor 20,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION E,LINE 1,BLOCK AAAAH,4335,5.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3216,13320,Onitsha--SEC(B)--LIN(17)--BL(5)--SNUM(21196)--SLEV(GROUND FLOOR),2022-04-09 11:33:00,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,17,5,21196,517.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3217,13,RKB--SEC(SECTION A)--LIN(LINE 2)--BL(13)--SNUM(214)--SLEV(0),2022-03-21 15:57:19,Accept,Auditor 2,"9.92xxxx, 8.86xxxx",Rukkuba Market (Rukuba Road Satellite Market),Closed Shop,SECTION A,LINE 2,13,214,26.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3218,3790,TND--SEC(SECTION D)--LIN(LINE 2)--BL(D64)--SNUM(3790)--SLEV(0),2022-05-27 15:21:08,Accept,Auditor 7,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION D,LINE 2,D64,3790,12.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3219,175,Onuimo--SEC(B)--LIN(73)--BL(2)--SNUM(4574)--SLEV(0),2022-04-12 13:23:00,Accept,Auditor 7,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,B,73,2,4574,162.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3220,1756,AkpaAndem--SEC(A)--LIN(3)--BL(1)--SNUM(1767)--SLEV(0),2022-03-29 09:54:01,Accept,Auditor 15,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Open Stall,A,3,1,1767,41.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3221,139,Old-textile--SEC(B)--LIN(2)--BL(3)--SNUM(116)--SLEV(0),2022-05-14 10:08:50,Accept,Auditor 6,"7.63xxxx, 5.20xxxx",Old Textile Market,Closed Shop,B,2,3,116,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,36.0
3222,7410,Onitsha--SEC(A)--LIN(24)--BL(9)--SNUM(9550)--SLEV(GROUND FLOOR),2022-05-25 13:45:54,Accept,Auditor 14,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,24,9,9550,288.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,30.0
3223,112,Nsulu--SEC(B)--LIN(3)--BL(1)--SNUM(112)--SLEV(0),2022-03-11 13:06:00,Accept,Auditor 1,"5.40xxxx, 7.48xxxx",Nsulu Market,Closed Shop,B,3,1,112,58.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3225,17520,Onitsha--SEC(A)--LIN(14)--BL(5)--SNUM(5306)--SLEV(GROUND FLOOR),2022-05-24 12:21:59,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,14,5,5306,46.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3226,2731,KTS--SEC(SECTION B)--LIN(LINE 1)--BL(BLOCK 21)--SNUM(2731)--SLEV(0),2022-05-23 12:11:15,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION B,LINE 1,BLOCK 21,2731,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,30.0
3227,24664,Onitsha--SEC(D)--LIN(9)--BL(1)--SNUM(25273)--SLEV(GROUND FLOOR),2022-04-07 10:11:00,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,D,9,1,25273,25.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3229,3925,Onuimo--SEC(A)--LIN(83)--BL(1)--SNUM(1645)--SLEV(0),2022-04-12 14:32:00,Accept,Auditor 9,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,A,83,1,1645,95.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3230,6398,AkpaAndem--SEC(A)--LIN(1)--BL(1)--SNUM(61)--SLEV(0),2022-04-06 17:46:00,Accept,Auditor 8,"5.01xxxx, 7.92xxxx",Akpan Andem Market,Closed Shop,A,1,1,61,89.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3231,6078,KTS--SEC(SECTION D)--LIN(LINE 1)--BL(BLOCK 14)--SNUM(6078)--SLEV(0),2022-05-24 12:54:14,Accept,Auditor 10,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION D,LINE 1,BLOCK 14,6078,39.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3232,9521,Onitsha--SEC(A)--LIN(8)--BL(4)--SNUM(2050)--SLEV(GROUND FLOOR),2022-04-06 14:44:00,Accept,Auditor 16,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,8,4,2050,153.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3233,74,OKB--SEC(SECTION B)--LIN(LINE 1)--BL(9)--SNUM(77)--SLEV(0),2022-03-14 15:19:10,Accept,Auditor 3,"7.38xxxx, 3.87xxxx",Okebola Shopping Complex,Closed Shop,SECTION B,LINE 1,9,77,35.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3234,487,ALD--SEC(C)--LIN(3)--BL(6)--SNUM(785)--SLEV(0),2022-05-19 14:30:30,Accept,Auditor 9,"6.60xxxx, 3.35xxxx",Alade Market,Closed Shop,C,3,6,785,11.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3235,460,FCC--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK J)--SNUM(J462)--SLEV(0),2022-06-10 11:10:00,Accept,Auditor 3,"10.5xxxx3, 7.42xxxx",Fabrics Dealers Chenchenia Mkt,Closed Shop,SECTION A,LINE 1,BLOCK J,J462,25.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,90.0,160.0,0.0,250.0,0.0
3236,3427,Ochanja--SEC(C)--LIN(1)--BL(5)--SNUM(2957)--SLEV(0),2022-07-05 11:41:00,Accept,Auditor 6,"6.13xxxx, 6.78xxxx",Ochanja,Open Stall,C,1,5,2957,9.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3238,2547,JMT--SEC(C)--LIN(1)--BL(113)-SNUM(2250)--SLEV(0),2022-04-15 12:23:21,Accept,Auditor 12,"9.27xxxx, 12.4xxxx2",jimeta central / modern market,Closed Shop,C,1,113,2250,16.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3239,4341,Babban-Kasuwa--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK AR)--SNUM(4341)--SLEV(0),2022-04-15 12:07:34,Accept,Auditor 7,"10.2xxxx2, 11.1xxxx6",Babban Kasuwa,Closed Shop,SECTION D,LINE 2,BLOCK AR,4341,17.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3241,423,Onitsha--SEC(B)--LIN(14)--BL(3)--SNUM(17506)--SLEV(FIRST FLOOR),2022-06-07 16:09:00,Accept,Auditor 10,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,14,3,17506,768.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,393.0,0.0,0.0,393.0,0.0
3242,4134,Onitsha--SEC(A)--LIN(11)--BL(1)--SNUM(3505)--SLEV(FIRST FLOOR),2022-04-14 11:20:39,Accept,Auditor 21,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,11,1,3505,72.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,10.0
3243,15285,Onitsha--SEC(B)--LIN(5)--BL(1)--SNUM(11711)--SLEV(FIRST FLOOR),2022-04-12 14:06:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,5,1,11711,1.0,FIRST FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3244,2258,BMP--SEC(SECTION C)--LIN(LINE 1)--BL(BLOCK CJ)--SNUM(2258)--SLEV(0),2022-05-16 14:50:11,Accept,Auditor 11,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION C,LINE 1,BLOCK CJ,2258,9.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3245,16665,Onitsha--SEC(B)--LIN(16)--BL(3)--SNUM(18935)--SLEV(FIRST FLOOR),2022-04-14 17:12:09,Accept,Auditor 1,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,16,3,18935,89.0,FIRST FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3246,33,Ochanja--SEC(A)--LIN(1)--BL(2)--SNUM(51)--SLEV(0),2022-06-30 09:57:02,Accept,Auditor 3,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,A,1,2,51,18.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,110.0
3247,13697,Onitsha--SEC(A)--LIN(24)--BL(18)--SNUM(10256)--SLEV(FIRST FLOOR),2022-05-24 15:12:18,Accept,Auditor 2,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,24,18,10256,67.0,FIRST FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3248,949,WTI--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK R)--SNUM(833)--SLEV(0),2022-05-12 10:53:00,Accept,Auditor 17,"10.3xxxx5, 9.84xxxx",Wunti Market,Closed Shop,SECTION B,LINE 2,BLOCK R,833,2.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,4649.0,5625.0,0.0,10274.0,0.0
3249,870,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 15)--SNUM(870)--SLEV(0),2022-05-20 12:14:50,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 15,870,31.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,100.0
3250,22557,Onitsha--SEC(D)--LIN(3)--BL(1)--SNUM(24451)--SLEV(GROUND FLOOR),2022-04-01 07:25:00,Accept,Auditor 15,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,D,3,1,24451,14.0,GROUND FLOOR,RESIDENTIAL,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3252,24772,Onitsha--SEC(A)--LIN(14)--BL(1)--SNUM(4406)--SLEV(GROUND FLOOR),2022-04-07 11:34:00,Accept,Auditor 4,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,A,14,1,4406,75.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3253,2876,Aba-Ekeoha--SEC(C)--LIN(2)--BL(1)--SNUM(2896)--SLEV(0),2022-03-12 09:30:00,Accept,Auditor 5,"5.10xxxx, 7.36xxxx",Aba Ekeoha Shopping Center,Closed Shop,C,2,1,2896,60.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,95.0
3254,602,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(603)--SLEV(0),2022-04-01 15:36:00,Accept,Auditor 7,"6.45xxxx, 7.48xxxx",Aria New Market,Open Stall,A,1,2,603,40.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3255,2203,Aba-Ekeoha--SEC(B)--LIN(8)--BL(1)--SNUM(2214)--SLEV(0),2022-03-23 14:49:19,Accept,Auditor 6,"5.10xxxx, 7.36xxxx",Aba Ekeoha Shopping Center,Closed Shop,B,8,1,2214,150.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3256,375,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 7)--SNUM(375)--SLEV(0),2022-05-19 13:31:14,Accept,Auditor 5,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 7,375,37.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,56.0,140.0,0.0,196.0,0.0
3257,2309,Margaret--SEC(A)--LIN(4)--BL(2)--SNUM(1992)--SLEV(0),2022-04-07 10:03:00,Accept,Auditor 5,"6.31xxxx, 8.12xxxx",Margaret Umahi Market,Open Stall,A,4,2,1992,22.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3258,6216,KRM--SEC(SECTION E)--LIN(LINE 2)--BL(BLOCK 93)--SNUM(6206)--SLEV(GROUND FLOOR),2022-05-23 15:35:32,Accept,Auditor 21,"12.0xxxx8, 8.51xxxx",Kurmi Market / Kurumi Market,Closed Shop,SECTION E,LINE 2,BLOCK 93,6206,43.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3261,5860,SBG--SEC(SECTION D)--LIN(LINE 1)--BL(Y)--SNUM(5860)--SLEV(0),2022-06-08 14:25:00,Accept,Auditor 18,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Open Stall,SECTION D,LINE 1,Y,5860,41.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,50.0
3262,875,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(876)--SLEV(0),2022-03-31 07:53:29,Accept,Auditor 4,"6.45xxxx, 7.48xxxx",Aria New Market,Open Stall,A,1,2,876,51.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3263,19,RDL--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK A)--SNUM(A19)--SLEV(0),2022-06-13 10:37:49,Accept,Auditor 2,"10.5xxxx5, 7.42xxxx",Rice Dealers Gunmi Mkt,Open Stall,SECTION A,LINE 1,BLOCK A,A19,1.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3264,3396,OKJ--SEC(SECTION F)--LIN(LINE 2)--BL(16)--SNUM(3009)--SLEV(0),2022-05-19 13:57:42,Accept,Auditor 14,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION F,LINE 2,16,3009,29.0,GROUND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3265,4249,Onuimo--SEC(A)--LIN(95)--BL(2)--SNUM(1892)--SLEV(0),2022-04-13 09:18:17,Accept,Auditor 9,"5.55xxxx, 7.41xxxx",Industrial Market (Onuimo industrial and general goods market),Open Stall,A,95,2,1892,82.0,GROUND FLOOR,SHED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3266,9600,SBG--SEC(SECTION G)--LIN(LINE 1)--BL(GI)--SNUM(9604)--SLEV(0),2022-06-08 13:08:00,Accept,Auditor 12,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION G,LINE 1,GI,9604,28.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3267,6436,Onitsha--SEC(B)--LIN(13)--BL(2)--SNUM(15674)--SLEV(GROUND FLOOR),2022-05-25 02:09:20,Accept,Auditor 9,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,13,2,15674,189.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3268,788,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 14)--SNUM(788)--SLEV(0),2022-05-20 11:09:23,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 14,788,12.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,66.0,0.0,0.0,66.0,0.0
3269,490,KTS--SEC(SECTION A)--LIN(LINE 1)--BL(BLOCK 9)--SNUM(490)--SLEV(0),2022-05-19 12:47:35,Accept,Auditor 3,"12.9xxxx6, 7.60xxxx",Katsina Central Market,Closed Shop,SECTION A,LINE 1,BLOCK 9,490,20.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,40.0
3270,992,TND--SEC(SECTION A)--LIN(LINE 1)--BL(A15)--SNUM(992)--SLEV(0),2022-06-01 07:52:00,Accept,Auditor 14,"10.5xxxx4, 7.40xxxx",Tundun Wada market,Closed Shop,SECTION A,LINE 1,A15,992,15.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,335.0
3271,4725,Ngwa--SEC(B)--LIN(1)--BL(1)--SNUM(4210)--SLEV(0),2022-03-30 16:59:20,Accept,Auditor 13,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,B,1,1,4210,21.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3272,107,IGD--SEC(B)--LIN(1)--BL(1)--SNUM(206)--SLEV(0),2022-04-06 13:18:00,Accept,Auditor 2,"5.52xxxx, 5.76xxxx",Igbudu market,Closed Shop,B,1,1,206,8.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,80.0,40.0,0.0,120.0,0.0
3273,4742,Onitsha--SEC(B)--LIN(18)--BL(4)--SNUM(21951)--SLEV(GROUND FLOOR),2022-04-14 15:56:20,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,18,4,21951,914.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3274,15232,Onitsha--SEC(B)--LIN(5)--BL(1)--SNUM(11658)--SLEV(FIRST FLOOR),2022-04-12 13:10:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,5,1,11658,32.0,FIRST FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3275,4274,Ngwa--SEC(A)--LIN(185)--BL(1)--SNUM(3685)--SLEV(0),2022-03-30 14:05:02,Accept,Auditor 13,"5.10xxxx, 7.36xxxx",Ngwa Road Market,Closed Shop,A,185,1,3685,167.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3276,1024,KTK--SEC(SECTION C)--LIN(LINE 2)--BL(22)--SNUM(2256)--SLEV(0),2022-03-19 16:14:09,Accept,Auditor 12,"9.94xxxx, 8.87xxxx",Katako,Closed Shop,SECTION C,LINE 2,22,2256,53.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,40.0,75.0,0.0,115.0,0.0
3277,1471,Aria--SEC(A)--LIN(1)--BL(2)--SNUM(1472)--SLEV(0),2022-04-01 16:24:00,Accept,Auditor 1,"6.45xxxx, 7.48xxxx",Aria New Market,Open Stall,A,1,2,1472,86.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3278,5293,Onitsha--SEC(B)--LIN(13)--BL(1)--SNUM(15330)--SLEV(GROUND FLOOR),2022-05-23 22:13:50,Accept,Auditor 6,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,B,13,1,15330,166.0,GROUND FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3279,3796,Ochanja--SEC(C)--LIN(3)--BL(3)--SNUM(3368)--SLEV(0),2022-07-05 14:30:00,Accept,Auditor 8,"6.13xxxx, 6.78xxxx",Ochanja,Closed Shop,C,3,3,3368,34.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3280,2246,OKJ--SEC(SECTION B)--LIN(LINE 1)--BL(5)--SNUM(176)--SLEV(0),2022-05-18 11:50:32,Accept,Auditor 6,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Open Stall,SECTION B,LINE 1,5,176,6.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3281,20712,Onitsha--SEC(B)--LIN(4)--BL(1)--SNUM(11448)--SLEV(SECOND FLOOR),2022-05-26 14:39:43,Accept,Auditor 5,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Closed Shop,B,4,1,11448,1.0,SECOND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3282,1431,BMP--SEC(SECTION B)--LIN(LINE 2)--BL(BLOCK BI)--SNUM(1431)--SLEV(0),2022-05-20 11:36:55,Accept,Auditor 9,"12.0xxxx7, 8.56xxxx","Bompai cluster (textile manufacturers - (along club, Maganda and Mission roads)",Closed Shop,SECTION B,LINE 2,BLOCK BI,1431,11.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3283,3110,MDA--SEC(SECTION D)--LIN(LINE 2)--BL(BLOCK AAAB)--SNUM(3072)--SLEV(0),2022-05-09 16:36:00,Accept,Auditor 21,"10.3xxxx8, 9.84xxxx",Muda Lawal Market,Closed Shop,SECTION D,LINE 2,BLOCK AAAB,3072,1.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3284,1910,OGG--SEC(B)--LIN(4)--BL(14)--SNUM(1379)--SLEV(0),2022-05-27 14:11:29,Accept,Auditor 3,"6.83xxxx, 7.41xxxx",Ogige market,Closed Shop,B,4,14,1379,32.0,GROUND FLOOR,UNOCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3285,4214,Onitsha--SEC(A)--LIN(11)--BL(1)--SNUM(3583)--SLEV(FIRST FLOOR),2022-04-14 14:03:56,Accept,Auditor 21,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,11,1,3583,150.0,FIRST FLOOR,OCCUPIED,xxxxxxxxxxx,0.0,0.0,0.0,0.0,20.0
3286,25944,Onitsha--SEC(A)--LIN(10)--BL(13)--SNUM(3362)--SLEV(SECOND FLOOR),2022-04-09 13:36:00,Accept,Auditor 8,"6.14xxxx, 6.77xxxx",Onitsha Main Market,Open Stall,A,10,13,3362,38.0,SECOND FLOOR,WAREHOUSE,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3287,6436,SBG--SEC(SECTION D)--LIN(LINE 2)--BL(AG)--SNUM(6292)--SLEV(0),2022-05-30 13:50:06,Accept,Auditor 3,"11.1xxxx6, 7.72xxxx",Sabongari Zaria,Closed Shop,SECTION D,LINE 2,AG,6292,10.0,GROUND FLOOR,UNDER CONSTRUCTION,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
3288,2582,OKJ--SEC(SECTION F)--LIN(LINE 1)--BL(2)--SNUM(2640)--SLEV(0),2022-05-18 14:20:38,Accept,Auditor 7,"6.81xxxx, 3.93xxxx",Oke-Aje Market,Closed Shop,SECTION F,LINE 1,2,2640,5.0,GROUND FLOOR,LOCKED UP,xxxxxxxxxxx,0.0,0.0,0.0,0.0,0.0
